product_id,title,category,rating
B097QRCHH4,"Cordinate 1 USB-C Port Wall Charger, 20W, Power Delivery, Fast Charge, Compact, for Travel, Compatible with Apple, Samsung, LG, Google, and Microsoft Products, Charcoal, 58784",Tools & Home Improvement,4.8
B0962W42C9,"ZealSound Dual Fast Wireless Charger,15W Max Wireless Charging Pad with DC Adapter for Multiple Devices,PU Leather Charging Mat Charge Station for Phones Smartphones New AirPod Pro Galaxy Buds(Black)",All Electronics,4.2
B0B9H8BQJL,FeiyuTech Official VLOG Pocket 2 3-Axis Gimbal Stabilizer for Smartphone iPhone13 PROmax 12 Pro 11 Pro XR XS Android Phone Vlog YouTube Video Timelapse Original Camera Control Face ObjectTrack,Camera & Photo,3.7
B0BHVGYR1H,"SMSASOEO Wireless Charger,6 in 1 Wireless Charging Station with Digital Alarm Clock & Night Light,15W Fast Charger Compatible with iPhone 14/13/12/11/XS Samsung Galaxy AirPods & Apple Watch",Cell Phones & Accessories,4.0
B08XXH1QCG,"ULANZI Battery Handle Grip Tripod, BG-4 5000mAh Power Bank Grip for Camera Vlog, PD/QC Backup Charging Battery Tripod Monopod Handgrip Extension Power Bank",Camera & Photo,4.3
B08XZLMBDX,"Bluemega Magnetic Wireless Charger Metal Conversion Kit, Strong 3M MagSafe Sticker Compatible Magnetic Car Phone Mount Holder Compatible with Phone 13/13Pro/12/12 Pro/Pro Max/12 Mini [2 Pack]",Home Audio & Theater,3.7
B07YFBK7MJ,"BeeFly Sports Watch Bands Compatible with Apple Watch Band 40mm Women, Soft Silicone Replacement Strap for iWatch Series 6 5 4 3 2 1 SE-Purple",AMAZON FASHION,4.5
B0B9SGB8DX,DIMONCOAT [4+2 Pack] [Auto Alignment Kit] Screen Protector Compatible iPhone 14 Plus 6.7'' with Camera Lens Protector [10X Military Protection] iPhone 14 Plus Diamonds Hard Tempered Glass Bubble-Free,Cell Phones & Accessories,4.4
B099KS7TFM,"TOCOL [2+2 Pack Compatible for iPhone 13 Mini 5.4'' - 2 Pack Privacy Tempered Glass Screen Protector & 2 Pack Camera Lens Protector, Bubble Free, Case Friendly, Installation Frame, [Anti-Spy]",Cell Phones & Accessories,4.3
B09TZQ2LKK,"USB C Charger 40W, AVOSDER 2 Port Fast Charger Block, Dual Type C Charger Compact with Foldable Plug, PD 3.0 Adapter for iPhone 13/13 Mini/13 Pro/13 Pro Max/12, Galaxy, Pixel 4/3, iPad/iPad Mini",All Electronics,4.2
B09H2CLM2W,"Wireless Charging Station for iPhone, Apple Watch and Airpods",All Electronics,4.3
B0852DHHLC,"The Ehive by Modfamily-Organizing Station for Multiple Devices That Locks, Organizes and Stores Electronics. Compatible with All Devices (USB Port NOT Included)",All Electronics,4.2
B072KCJ4HZ,"Stylus Pen with Light for Touchscreen Devices, Tablets, iPads, iPhones, Multi-Function Capacitive Pen with LED Flashlight, Ballpoint Ink Pen, 3-in-1 Metal Pen, Multi,6PK",Office Products,4.6
B0B8N736MK,"UBeesize 50"" Phone Tripod, [2022 Upgraded] Extendable Cell Phone Tripod with Carry Bag and Phone Holder, Compatible with iPhone, Android, Camera.",Camera & Photo,4.5
B08NB9MW41,"Phone Signal Enhancement,5Pcs Antenna Booster Compact Improve Signal Antenna Booster Sticker Tool for Outdoor Camping,Support Two‑Way Radios, PDAs, Walkie Talkies, Buzzers",All Electronics,2.4
B079NJ2QB8,"HUAWEI P20 Pro - Smart View Flip Cover, Deep Blue - Suitable P20 Pro",All Electronics,4.5
B0C95P1HKB,"2 Pack Yitkor Compatible with Samsung Galaxy Watch 4 Classic 42mm Case,Overall Protective Soft Case Ultra-Thin TPU Cover Compatible for Samsung Galaxy Watch 4 Classic 42mm,Black/Silver",Cell Phones & Accessories,4.0
B0BNTZWNTY,"Speck Products Presidio Pro iPhone XS Max Case, Meadow Pink/Vintage Purple",Cell Phones & Accessories,4.3
B09S7KPFDV,Mous - Transparent Clear Protective Case for Samsung Galaxy S22 Ultra - Clarity - No Screen Protector - S22 Ultra Case Clear,All Electronics,4.5
B09C1CZMVJ,Portable Charger 20000mAh Power Bank Fast Charging PD 18W Solar Charger with 3A USB-C Cable Slim Light Power Pack with LED Flashlights Solar Power Bank for iPhone.,All Electronics,4.4
B00EL93SLE,GabbaGoods High Definition HD-Clear,Cell Phones & Accessories,4.1
B01CJN39JE,"Galaxy S7 Edge Case, VEGO [New Arrival] Slim Hybrid Dual Layer Armor Shock Proof Defender Protective Case Cover for Samsung Galaxy S7 Edge - Black",Cell Phones & Accessories,4.4
B00E9PCIFW,Wisedeal 2 Pcs of Card Holder Stand Hard Back Case For Apple iPhone 5 with a Wisedeal Keychain Gift,Cell Phones & Accessories,3.6
B00MV4KF1W,LCD Display Touch Screen Glass Panel Digitizer Assembly Repair Part for LG G2 D800 D801 D803 White,Cell Phones & Accessories,3.4
B00DMAJAGK,Importer520 Horizontal Leather Pouch Belt Clip Loop Magnetic Closing Holster Carrying Case for LG Lucid 2 VS870 (Verizon),,3.6
B01G0LBJ52,"USBelieve Crystal Clear Premium Hybrid Protective Case, TPU Soft Bumper and Hard Back Cover for iPhone SE, 5, 5S (Rose Gold)",Cell Phones & Accessories,3.2
B01DB6SR8Q,"Samsung Galaxy Note 9 Screen Protector, (2-Pack) Tempered Glass Screen Protector [Force Resistant up to 11 pounds] [Full Screen Coverage] [Case Friendly] for Samsung Note 9 (Released in 2018)",Cell Phones & Accessories,4.3
B00Q5SBJ88,MyBat APPLE iPhone 6 Plus Skullcap Hybrid Protector Cover - Retail Packaging - Black/Red,Cell Phones & Accessories,1.4
B00OY9SG72,Galaxy Note 4 Holster: Stalion Secure Shell Case & Belt Clip Combo with Kickstand for Samsung Galaxy Note 4 (Jet Black) 180° Degree Rotating Locking Swivel + Shockproof Protection,Cell Phones & Accessories,3.8
B01A0RL380,"[Voted #1] iPhone 6 Armband, EOTW Sports Exercise Armband for iPhone 6 6S 5SE 5S, Samsung Galaxy S6/S5/S4, Smartphone Armband for Running, Jogging, Gym, Exercising with Cards, Key (Black 4.7INCH)",Cell Phones & Accessories,3.8
B00SX1NN9I,Rearth Ringke Slim Full Top and Bottom Coverage Premium Dual Coated Hard Case for iPhone 6 - Retail Packaging - Gunmetal (Logo Cut Out),Cell Phones & Accessories,3.2
B00QBSYTES,Flashtechllc 4.7 Inch LCD Display Touch Digitizer Screen Replacement Assembly for iPhone 6,Cell Phones & Accessories,3.6
B01M0ZCIS3,"Turtlescreen Premium Quality Replacement Screen Compatible with iPhone 6 Plus, LCD Display & Touch Screen Digitizer Full Assembly (Front camera, Ear speaker & Proximity Sensor) Repair Kit - Black",Cell Phones & Accessories,4.0
B00LV37XTG,"[180 Days Warranty][Case WITHOUT Battery]ZeroLemon Samsung Galaxy S5 Protector Series Rugged Hybrid Protection Case, Includes Free Screen Protector - World’s Only Universal Form Fitting Case. - Purple / Yellow",Cell Phones & Accessories,3.7
B01AUR1HF4,Spigen Slim Armor CS Designed for Samsung Galaxy S7 Case (2016) - Gunmetal,Cell Phones & Accessories,4.4
B075DBQ4CW,"YOMETOME Case for iPhone X/iPhone Xs, TPU Hybrid Shockproof Anti-Scratch Finish Slim Thin Bumper Case for Apple iPhone X/10 (5.8 inches)",Cell Phones & Accessories,3.2
B00CI4VKBE,"E LV Slim Fit Flex TPU+PC Case Cover for Samsung Galaxy S4 S IV i9500 with 1 Clear Screen Protector, 1 Black Stylus and 1 E LV Microfiber Digital Cleaner (Samsung Galaxy S4, Light Purple)",Cell Phones & Accessories,3.6
B01M3QBFFD,"iPhone 6s case,iPhone 6 case, liujie Liquid, Cool Quicksand Moving Stars Bling Glitter Floating Dynamic Flowing Case Liquid Cover for iPhone 6 4.7 inch (Christmas 2#)",Cell Phones & Accessories,4.4
B00TJ3DK9M,Ringke Slim Compatible with Galaxy S6 Edge Case Snug-Fit Slender Tailored Cutouts Lightweight Side to Side Edge Coverage Superior Coating PC Hard Skin for Galaxy S6 Edge - Royal Gold,Cell Phones & Accessories,4.0
B08YQXNS4P,"Temdan Compatible with iPhone 12 Pro Max Case Waterproof,Special Designed Full Body with Built in Screen Protector Heavy Duty Shockproof IP68 Waterproof Case for iPhone 12 Pro Max 6.7 inch (Black)",Cell Phones & Accessories,4.0
B07B9H58D9,Dogxiong Black Back Rear Battery Housing Top Upper Part Really 100% True Genuine Glass Camera Lens Cover + Adhesive Fix Replacement Parts for Google Pixel 2 XL,Cell Phones & Accessories,4.2
B00BLQILPS,Cimo Samsung Galaxy S4 Case [ULTRA SLIM] S Case Premium Flexible TPU Cover for Samsung Galaxy S IV S4 GS4 4 - Clear,Cell Phones & Accessories,3.7
B01EF8H8U2,"iPhone 4S Screen Protector, SOOYO(TM) Premium Tempered Glass Screen Protector (2.5D Round Edge/99% Clarity/Shatter-Proof/Bubble Free) for Apple iPhone 4/4S [Lifetime Warranty]-[1Pack]",Cell Phones & Accessories,3.1
B07MVBDHM3,"YOUMAKER Designed for Samsung Galaxy s10 case,Military Grade Full Body Shockproof Protective Rugged case for Samsung s10 Phone Built-in Kickstand,Without Screen Protector (Gun/BK, 6.1 inch) Gunmetal",Cell Phones & Accessories,4.2
B01CDNXY9U,"Galaxy S7 Edge Case, CellBee [Life Companion] Super Slim Hard Shell Holster Case Combo with Kickstand and Locking Belt Swivel Clip for Samsung Galaxy S7 Edge - Manufacturer Warranty (Super Slim)",Cell Phones & Accessories,4.0
B06X9RD88K,"Galaxy S5 Case, Firefish 3 in 1 Hybrid Heavy Duty Shockproof Protective Cover Hard PC Soft TPU Bumper Dual Layer Case for Samsung Galaxy S5 - Rose Red",Cell Phones & Accessories,3.6
B07LBYKBL3,"Galaxy Note 8 Case, Glitter Luxury Cute Phone Case Girls with Kickstand, Bling Diamond Rhinestone Bumper Ring Stand Sparkly Luxury Thin Soft Protective Samsung Galaxy Note 8 Case for Girl Women - Blue",Cell Phones & Accessories,3.9
B00J62F904,ArmorSuit Samsung Gear Fit Screen Protector MilitaryShield + Black Carbon Fiber Skin Wrap Film Back Protector for Gear Fit,Cell Phones & Accessories,4.2
B07CWRY3ZN,"Galaxy S9 Plus Case, Harsel Triple Layer Camouflage Design High Impact Resistant Hybrid Rugged Hard Bumper Soft TPU Silicone Covers Defender Cases with Belt Clip Holster for Samsung Galaxy S9 Plus",Cell Phones & Accessories,3.9
B005DTSBEU,Motorola Triumph Prepaid Android Phone (Virgin Mobile),Cell Phones & Accessories,4.1
B00Q28Q3FK,"Galaxy Note 4 Case , Best Non-Slip Protection for your Samsung Cell Phone , Perfect Custom Fit , Protect your Cool Investment Today",Cell Phones & Accessories,3.5
B01C7METZA,Galaxy S7 Case - Quirkio - TPU Crystal Clear Back Skin Transparent Slim Rubber Dust Proof Drop Protection Shock Absorption Technology Fitted Cover Case for Samsung Galaxy S7,Cell Phones & Accessories,3.4
B0117206YO,"S4 Case,Heavy Duty Protection Case and Holster for Samsung Galaxy S4 - Extremly Protective Dual layer Case with 360 Degrees Swivel Ring Kickstand and Rugged Face- in and out Holster (Grey Green)",Cell Phones & Accessories,4.1
B0161D15TY,"MyCell Stylus Pen Universal Touch Screen Capacitive Pen for iPad, iPod, iPhone Smartphone w/Metal Case, Black",Cell Phones & Accessories,3.5
B019XKSLV2,"Soultz Extreme Core+ Glass Screen Protector iPhone 6/6s, 6/6s Tempered Glass 3D Touch Compatible, 9H Hardness, 0.3mm Slim, Oleophobic Coating, 94%++ Optical Clarity (iPhone 6/6s)",Cell Phones & Accessories,3.9
B00SFGXLJ8,"iPhone 6s Case, Slicoo [Lifetime Warranty] Dual-layer TPU Rubber Protective Carrying Cover Case for iPhone 6 6s (4.7 inch) (Silver)",Cell Phones & Accessories,4.2
B00U7A76CI,"iPhone 6S Case,iPhone 6 /6S TPU Case,UZZO Cartoon Dolphin Penguin Flower Fairy Ultra Thin Clear TPU Gel Silicone Protective Skin Case for iPhone 6 6S",Cell Phones & Accessories,4.4
B00VG5WPDI,"Samsung S6 Screen Protector, InaRock 0.26mm 9H Tempered Glass Screen Protector for Samsung Galaxy S6 G920 G920A G920i G920T G920F G9200 - Cell Phone Charms Accessories",Cell Phones & Accessories,3.9
B07F2MT7Y7,ShieldX2 Ultra Thin Transparent Case with Tempered Glass Screen Protector and Phone Replacement Promise for Samsung Galaxy S7 Edge - Clear,Cell Phones & Accessories,3.4
B00K6SYC0A,"Samsung Galaxy S5 MPERO Collection Stealth Case, Black",Cell Phones & Accessories,3.5
B00WDZVWAC,BlackBerry Classic SQC100-3 Black Verizon,Cell Phones & Accessories,3.4
B00NQGOOT8,"Apple iPhone 6 Plus Unlocked Cellphone, 128GB, Gold",Cell Phones & Accessories,4.0
B01CLG9WRC,"Tekcoo HTC Desire 526 Case, (TM) [Tmajor Series] [Turquoise/Grey] Shock Absorbing Hybrid Rubber Plastic Impact Defender Rugged Slim Hard Protective Case Cover Shell for HTC Desire 526 4G LTE Verizon",Cell Phones & Accessories,4.3
B06XP5KTXN,Spigen Neo Hybrid Crystal Glitter Designed for Samsung Galaxy S8 Case (2017) - Space Quartz,Cell Phones & Accessories,4.4
B01GPZ0706,"Universal Waterproof Case, DACHUI Cell Phone Case Dry Bag Snow, Dirt & Dust-Proof for iPhone 7, SE/5S, 6/6S, 6/6S Plus, Samsung Galaxy S7, S7 Edge, S6, S6 Edge, Note, HTC LG Sony up to 6.0"" (Black)",Cell Phones & Accessories,4.4
B00L1PIOH4,Sea Turtle iPhone SE (2016) iPhone 5 or iPhone 5S Case. Tribal Tattoo Ocean Sea Hawaiian Honu. Eco-Friendly Bamboo Wood Cell Phone Cover.,Cell Phones & Accessories,4.7
B00HRRS0SS,Harryshell Colored Drawing the Fault in Our Stars Pattern Phone Protective Hard Case for Iphone 5c,Cell Phones & Accessories,4.6
B004Y0QN6C,Generiks TM Motorola Droid BionicANTI-Glare Screen Protectors (4 Pack!!!),Cell Phones & Accessories,3.1
B005W5WP4M,Armorsuit MilitaryShield® Screen Protector Shield for Samsung Galaxy S2 / S II (T-Mobile U.S. Version) + Lifetime Replacementss,Cell Phones & Accessories,4.2
B01D765A5I,"[2 Pack] Galaxy S6 Screen Protector, MaxTeck 0.26mm 9H Anti-Bubble Tempered Shatterproof Glass Screen Protector Film for Samsung Galaxy S6 [NOT Support Samsung S6 Edge]",Cell Phones & Accessories,4.2
B00180TUOS,i-Mate Ultimate 9502 Smart Cell Phone - Unlocked,Cell Phones & Accessories,2.0
B0050JFPM4,TOOGOO Grape Purple Rubberized Protector Case for Samsung Infuse 4G i997,Cell Phones & Accessories,4.1
B07HKZ15K9,"KEZiHOME Google Pixel 2 XL Case, Color Matching Genuine Leather Wallet Flip Case with Kickstand and Multiple Card Slots Protective Cover for Google Pixel 2 XL 6.0"" (2017 Release) (Khaki)",Cell Phones & Accessories,3.8
B07GX3T42J,Cable chompers Cable Biters Cable chewers Cable Bites Prime (Grey Shark),Cell Phones & Accessories,3.7
B003AVNNU0,"Motorola CLIQ XT, Black (T-Mobile)",Cell Phones & Accessories,2.8
B00WZZ420M,"LG G3, Metallic Black 32GB (AT&T)",Cell Phones & Accessories,4.0
B09699PP5L,Auskang 5000mAh Portable Charger Ultra Slim External Battery Pack with Built in Lightning Cable [Only 0.24 inch] Compatible with iPhone 14/13/12 mini/12/12 Pro/11/11 Pro/11 Pro Max/XR/XS/X/8/8 Plus,Cell Phones & Accessories,4.4
B0B8NR2423,"Wireless Portable Charger Power Bank 10000mAh Portable Phone Charger,iPhone Charger with Built in 4 Cable, USB-C-Wireless Charging External Battery Pack Backup Compatible with iPhone, Samsung, iPad 1",Cell Phones & Accessories,4.3
B0BQ1LBVYB,"Faraday Bag, Faraday Bag for Car Keys & Tablets & Laptops, Faraday Cage, Key Fob Protector, EMP Protection, RFID Bag, EMP Bags for Electronics(4 Pack)",Cell Phones & Accessories,4.6
B083V3Q7BC,Abyss Gear (3-Pack) Over-Shield 2X Strength for iPhone 11 Pro Max/XS Max Screen Protector Tempered Glass (Added Strength) with Alignment Tool,Cell Phones & Accessories,4.3
B01KBQ6I3A,Mr Shield [Tempered Glass] Screen Protector For iPhone 6 / iPhone 6S / iPhone 7 / iPhone 8 [3-Pack] Screen Protector,,4.6
B07ZCJGJ1P,"ATUMTEK 3 in 1 Cell Phone Stand, Stand Charging Dock Compatible with Apple Watch and AirPods, Adjustable Desktop Stand for iPhone, Apple Watch 4/3/2/1/ 44/42/40/38mm, AirPods 1/2/Pro, iPad and More",Cell Phones & Accessories,3.9
B01KZE99Q6,Select us for White iPhone 6s Plus 5.5 Inch LCD Digitizer Display Touch Screen Replacement Full Complete Frame Assembly Set with Repair Tools,Cell Phones & Accessories,4.3
B09Y1X3G86,"XEGNER Portable Charger, Power Bank 30000mAh Ultra High Capacity, Battery Pack Charger with Dual Outputs, 6W Bright Flashlight, Portable Phone Charger for iPhone, Samsung, Pixel, Pad, and More",Cell Phones & Accessories,3.9
B07K8TR63V,"Ambar Wireless Bluetooth Earpiece for Calling with Built-in Mic, Compatible with iPhone, Android, Headset for Cell Phones for Driving/Office/Business",Cell Phones & Accessories,3.8
B08R9RN9LT,FirefixTM for iPhone 8 and 8 Plus Home Button Key with Flex Cable and and Screwdrivers Replacement (Gold),Cell Phones & Accessories,3.6
B09HPPL95L,"Samsung Galaxy S10+, 512GB, Ceramic White - Verizon (Renewed)",Cell Phones & Accessories,4.4
B08SHRQDJ1,"Satechi Multi Device Charging Station Dock 5 with Wireless Charging - iPad Charging Station - iPad Dock – for iPad Pro/Air M1, 14 Pro Max/14 Pro/14/14 Plus, 13 Pro Max/13 Pro/13 Mini/13, AirPods 2/1",Cell Phones & Accessories,4.3
B0B6RZ1BZ6,Google Pixel 4 XL - Oh So Orange - 128GB - Unlocked,Cell Phones & Accessories,4.3
B08Z3YZVD4,"Battery Case for iPhone 12 12 Pro, 5500mAh Rechargeable Extended Charger Case Protective Charging Case Portable Battery Backup Pack for Apple iPhone 12 12 Pro (6.1inch) Black",Cell Phones & Accessories,2.9
B0B1BBMVFS,"Ateeky Galaxy S20 Wallet Case with Card Holder, Embossed Mandala Pattern PU Leather Double Buttons Flip Shockproof Protective Cover 6.2“ (Gray)",Cell Phones & Accessories,3.7
B09MCXQSHR,Zeee Power Bank with AC Outlet 97Wh 100W 26800mAh Portable Laptop Charger 10W Wireless Charger Dual USB Port Portable Power Battery for Laptop Phone Notebook Camera Tablet Drone Outdoor Camping,Cell Phones & Accessories,3.9
B0C3CC52MV,"VRURC Power Bank 2 Pack, 10000mAh Portable Charger with USB-C & 2 USB Outputs,2 Inputs,LED Display - Slim & Lightest Portable Phone Charger for iPhone/Samsung/Google/LG/Pixel and etc,Black & Black",Cell Phones & Accessories,4.3
B0CCVBL6VW,"MOVESPEED 70000mAh Power Bank High Capacity, 22.5W Max PD 3.0 Fast Charging, Large Power Bank,4 Outputs 2 Inputs,LED Display,USB-C Battery Packs for iPhone, Samsung, Outdoors Camping, Cyberpunk Style",Cell Phones & Accessories,4.6
B0BRB8KY8N,Brinonac for iPhone 6s Screen Replacement White Touch Display LCD Digitizer Full Assembly with Complete Repair Tools and Screen Protector,Cell Phones & Accessories,4.2
B073RW3NW7,IQ Shield Screen Protector Compatible with LG V35 ThinQ (2-Pack)(Case Friendly) Anti-Bubble Clear Film,Cell Phones & Accessories,4.2
B091DKDP4Q,"japezop Samsung Galaxy A52 5G Case,Samsung Galaxy A52 5G Wallet Case for Women Men with Card Holder [RFID Blocking] Kickstand Magnetic,Leather Flip Case for Samsung Galaxy A52 5G 6.5 Inch (Wine Red)",Cell Phones & Accessories,4.6
B09XB7MSDZ,"TURBOAMP Portable Charger with Built-in Cables, 10000mAh Power Bank with 5 Output & 2 Input LED Display, Built-in AC Wall Plug & USB C, Ultra Slim External Battery Pack for All Mobile Phone",Cell Phones & Accessories,4.3
B08PB7B22Q,"FitTurn Compatible with Umidigi Uwatch Bands Metal Bracelet Replacement Premium Solid Stainless Steel Watch Band Strap wristbands,22MM Bands for Uwatch 2 /Uwatch 2S Smartwatch (Black)",Cell Phones & Accessories,4.2
B07ML6CCNW,passionTR Screen Replacement Fits iPhone 7 4.7 Inch LCD Screen Display Digitizer Assembly Full Complete Front Glass 3D Touch Screen White,Cell Phones & Accessories,3.7
B09WMSJB3Q,"USB C Charger, Nexwell 100W 6-Port PD USB C and QC USB A Wall Charger Adapter, Fast Type C Charging Station Hub for MacBook Pro/Air, iPhone 14 Pro Max/13 Pro Max, iPad Pro, Galaxy S22, Steam Deck,ect",Cell Phones & Accessories,4.5
B087M8D8YV,"ykooe Rugged Nylon Holster for iPhone 11 Pro Max, 12 Pro Max, 13 Pro Max, 14 Pro Max, 14 Plus, XS Max, 7 Plus, 8 Plus Cell Phone Belt Holder for Men (Fits Phone with Slim Protective Case on), XL",Cell Phones & Accessories,4.5
B08MKJPBGK,"Compatible with Leather Wallet iPhone 12/Pro/Max/Mini, with Magnetic RFID Card Holder, Card Holder with Magnet for Phone (Brown)",Cell Phones & Accessories,2.5
B01MAU9IJS,Mr.Shield [3-Pack] Designed For iPhone 7 Plus / iPhone 8 Plus [Tempered Glass] Screen Protector [0.3mm Ultra Thin 9H Hardness 2.5D Round Edge],Cell Phones & Accessories,4.6
B08GCB6N7R,"[2Pack] Deilin Hard PC Case with Tempered Glass Screen Protector Compatible with Apple Watch Series 6/5/4/SE 40mm, Case for All Around Coverage Protective Bumpers Cover for iWatch Series SE/6/5/4 40mm",Cell Phones & Accessories,4.4
B08RP1WPHR,Skyview 65W-GaN-PD-USB-C-Charger Power-Adapter-Fit-to-ThinkPad-Lenovo-HP-Dell-Chromebook-Laptop-Charger Fast-Wall-Charger-Type-C-for-iPhone-Charger-Samsung-LG-Andriod-iPad-Tablet Included-100W-Cable,Cell Phones & Accessories,4.3
B075YSKP9W,"LCD for iPhone 7 Plus 5.5"" White - Display Touch Screen Digitizer Assembly Replacement with Front Camera, Earpiece Speaker, Screen Protector and Waterproof Frame Adhesive (Repair Tools) (White)",Cell Phones & Accessories,4.2
